Semana;Date;Start time;Duration (minutes);Plant_species;Insect_species;Interaction
40;03th July 2022;10:00;15;Argemone mexicana;0;
40;03th July 2022;10:00;15;Leonurus sibiricus;0;
40;03th July 2022;10:00;15;Tithonia diversifolia;hesperiidae mesclada;1
40;03th July 2022;10:00;15;Tithonia diversifolia;diptera preto estranho;1
40;03th July 2022;10:00;15;Tithonia diversifolia;Spicauda clássica;1
40;03th July 2022;10:00;15;Tithonia diversifolia;hallicitdae verdinha maior, mpedia perninhas meio alguma coisa, foto no pote;1
40;03th July 2022;10:00;15;Agave attenuata;Trigona sp.;2
40;03th July 2022;10:00;15;Agave attenuata;Tetragonisca sp.;2
40;03th July 2022;10:00;15;Alternanthera brasiliana;Scaptotrigona sp.;1
40;03th July 2022;10:00;15;Alternanthera brasiliana;Diptera que parece Apis;1
40;03th July 2022;10:00;15;Alternanthera brasiliana;Exomalospis pequena com abd lustroso preto;1
40;03th July 2022;10:00;15;Ipomoea nil;0;
40;03th July 2022;10:00;15;Rosa x sp. 1;0;
40;03th July 2022;10:00;15;Parthenium hysterophorus;0;
40;03th July 2022;10:00;15;Hypochaeris radicata;0;
40;03th July 2022;10:00;15;Ruellia angustiflora;0;
40;03th July 2022;10:00;15;Oxalis latifolia;0;
40;03th July 2022;10:00;15;Conyza bonariensis;0;
40;03th July 2022;10:00;15;Oxalis latifolia;0;
40;03th July 2022;10:00;15;Rosmarinus officinalis;0;
40;03th July 2022;10:00;15;Neonotonia wightii;0;
40;03th July 2022;10:00;15;Taraxacum officinale;0;
40;03th July 2022;10:00;15;Gaya domingensis;0;
40;03th July 2022;10:00;15;Alternanthera tenella;0;
40;03th July 2022;10:00;15;Aloe sp. 1;Trigona sp.;2
40;03th July 2022;10:00;15;Elephantopus mollis;0;
40;03th July 2022;10:00;15;Baccharis crispa;borobleta com olhos nas asas;1
40;03th July 2022;10:00;15;Croton glandulosus;0;
40;03th July 2022;10:00;15;Aloysia citrodora;Abelha com abd listrado, parecia mandaçaia;1
40;03th July 2022;10:00;15;Raphanus raphanistrum;Tetragonisca sp.;2
40;03th July 2022;12:30;15;Emilia fosbergii;0;
40;03th July 2022;14:00;15;Emilia sonchifolia;0;
40;03th July 2022;14:00;15;Tridax procumbens;borboleta que parece a monarca 1;1
40;03th July 2022;14:00;15;Dianella tasmanica;0;
40;03th July 2022;14:00;15;Dichorisandra thyrsiflora;0;
40;03th July 2022;14:00;15;Ixora chinensis;0;
40;03th July 2022;14:00;15;Calliandra brevipes;0;
40;03th July 2022;14:00;15;Euphorbia graminea;0;
40;03th July 2022;14:00;15;Tradescantia pallida;0;
40;03th July 2022;14:00;15;Acmella oleracea;Trigona sp.;1
40;03th July 2022;14:00;15;Acmella oleracea;Tetragonisca sp.;1
40;03th July 2022;14:00;15;Lippia alba;Apis mellifera;1
40;03th July 2022;14:00;15;Cuphea carthagenensis;0;
40;03th July 2022;14:00;15;Justicia brandegeeana;hallicitdae verde comum já cap.1;2
40;03th July 2022;14:00;15;Mandevilla x sp.;0;
40;03th July 2022;14:00;15;Graptophyllum pictum;0;
40;03th July 2022;14:00;15;Pachystachys lutea;0;
40;03th July 2022;14:00;15;Turnera subulata;borobleta cinza média;2
40;03th July 2022;14:00;15;Ocimum basilicum;exomalospis comunzinha, listras brancas no abd;1
40;03th July 2022;14:00;15;Ocimum basilicum;percevejo preto com vermelho;1
40;03th July 2022;14:00;15;Gaillardia pulchella;Apis mellifera;1
40;03th July 2022;14:00;15;Thunbergia grandiflora;0;
40;03th July 2022;14:00;15;Momordica charantia;0;
40;03th July 2022;14:00;15;Odontonema tubaeforme;0;
40;03th July 2022;14:00;15;Plectranthus barbatus;0;
40;03th July 2022;14:00;15;Cosmos sulphureus;0;
40;03th July 2022;14:00;15;Macroptilium atropurpureum;0;
40;03th July 2022;14:00;15;Catharanthus roseus;0;
40;03th July 2022;14:00;15;Bidens pilosa;0;
40;03th July 2022;14:00;15;Hibiscus rosa-sinensis x sp. 1;0;
40;03th July 2022;14:00;15;Leucaena leucocephala;0;
40;03th July 2022;14:00;15;Spathiphyllum wallisii;0;
40;03th July 2022;14:00;15;Solanum americanum;0;
40;03th July 2022;14:00;15;Camonea umbellata;0;
40;03th July 2022;14:00;15;Youngia japonica;0;
40;03th July 2022;14:00;15;Foeniculum vulgare;0;
40;03th July 2022;14:00;15;Talinum fruticosum;0;
40;03th July 2022;14:00;15;Sonchus oleraceus;0;
40;03th July 2022;14:00;15;Commelina sp.;0;
40;03th July 2022;14:00;15;Euphorbia heterophylla;0;
40;03th July 2022;14:00;15;Marsypianthes chamaedrys;0;
40;03th July 2022;14:00;15;Ruellia brevifolia;0;
40;03th July 2022;14:00;15;Tithonia rotundifolia;0;
40;03th July 2022;14:00;15;Costus spicatus;0;
40;03th July 2022;14:00;15;Ricinus communis;Tetragonisca sp.;2
40;03th July 2022;14:00;15;Musa ornata;0;
40;03th July 2022;14:00;15;Antigonon leptopus;0;
40;03th July 2022;14:00;15;Pleroma mutabile;Exomalospis 1;1
40;03th July 2022;14:00;15;Pleroma mutabile;Hallictidae verde comum já cap.;1
40;03th July 2022;14:00;15;Cucurbita pepo;0;
40;03th July 2022;14:00;15;Argemone mexicana;0;
40;03th July 2022;14:00;15;Leonurus sibiricus;0;
40;03th July 2022;14:00;15;Tithonia diversifolia;0;
40;03th July 2022;14:00;15;Agave attenuata;Trigona sp.;2
40;03th July 2022;14:00;15;Agave attenuata;Tetragonisca sp.;2
40;03th July 2022;14:00;15;Alternanthera brasiliana;Scaptotrigona sp.;1
40;03th July 2022;14:00;15;Ipomoea nil;0;
40;03th July 2022;14:00;15;Rosa x sp. 1;0;
40;03th July 2022;14:00;15;Parthenium hysterophorus;0;
40;03th July 2022;14:00;15;Hypochaeris radicata;0;
40;03th July 2022;14:00;15;Ruellia angustiflora;0;
40;03th July 2022;14:00;15;Oxalis latifolia;0;
40;03th July 2022;14:00;15;Conyza bonariensis;0;
40;03th July 2022;14:00;15;Oxalis latifolia;0;
40;03th July 2022;14:00;15;Rosmarinus officinalis;0;
40;03th July 2022;14:00;15;Neonotonia wightii;Apis mellifera;1
40;03th July 2022;14:00;15;Taraxacum officinale;0;
40;03th July 2022;14:00;15;Gaya domingensis;0;
40;03th July 2022;14:00;15;Alternanthera tenella;0;
40;03th July 2022;14:00;15;Aloe sp. 1;Trigona sp.;2
40;03th July 2022;14:00;15;Elephantopus mollis;0;
40;03th July 2022;14:00;15;Baccharis crispa;vaquinha;1
40;03th July 2022;14:00;15;Baccharis crispa;hallictide que cap na Penicilina essa semana;1
40;03th July 2022;14:00;15;Croton glandulosus;0;
40;03th July 2022;14:00;15;Aloysia citrodora;Exomalospis preta listras brancas;1
40;03th July 2022;14:00;15;Raphanus raphanistrum;Tetragonisca sp.;2
40;03th July 2022;14:00;15;Solanum mauritianum;0;
40;04th July 2022;07:30;15;Emilia fosbergii;0;
40;04th July 2022;07:30;15;Emilia sonchifolia;0;
40;04th July 2022;07:30;15;Tridax procumbens;0;
40;04th July 2022;07:30;15;Dianella tasmanica;0;
40;04th July 2022;07:30;15;Dichorisandra thyrsiflora;0;
40;04th July 2022;07:30;15;Ixora chinensis;0;
40;04th July 2022;07:30;15;Calliandra brevipes;0;
40;04th July 2022;07:30;15;Euphorbia graminea;0;
40;04th July 2022;07:30;15;Tradescantia pallida;Apis mellifera;1
40;04th July 2022;07:30;15;Acmella oleracea;0;
40;04th July 2022;07:30;15;Lippia alba;0;
40;04th July 2022;07:30;15;Cuphea carthagenensis;0;
40;04th July 2022;07:30;15;Justicia brandegeeana;0;
40;04th July 2022;07:30;15;Mandevilla x sp.;0;
40;04th July 2022;07:30;15;Graptophyllum pictum;0;
40;04th July 2022;07:30;15;Pachystachys lutea;0;
40;04th July 2022;07:30;15;Turnera subulata;0;
40;04th July 2022;07:30;15;Ocimum basilicum;0;
40;04th July 2022;07:30;15;Gaillardia pulchella;0;
40;04th July 2022;07:30;15;Thunbergia grandiflora;0;
40;04th July 2022;07:30;15;Momordica charantia;0;
40;04th July 2022;07:30;15;Odontonema tubaeforme;0;
40;04th July 2022;07:30;15;Plectranthus barbatus;0;
40;04th July 2022;07:30;15;Cosmos sulphureus;0;
40;04th July 2022;07:30;15;Macroptilium atropurpureum;0;
40;04th July 2022;07:30;15;Catharanthus roseus;0;
40;04th July 2022;07:30;15;Bidens pilosa;0;
40;04th July 2022;07:30;15;Hibiscus rosa-sinensis x sp. 1;0;
40;04th July 2022;07:30;15;Leucaena leucocephala;Apis mellifera;1
40;04th July 2022;07:30;15;Spathiphyllum wallisii;0;
40;04th July 2022;07:30;15;Solanum americanum;0;
40;04th July 2022;07:30;15;Camonea umbellata;0;
40;04th July 2022;07:30;15;Youngia japonica;0;
40;04th July 2022;07:30;15;Foeniculum vulgare;0;
40;04th July 2022;07:30;15;Talinum fruticosum;0;
40;04th July 2022;07:30;15;Sonchus oleraceus;0;
40;04th July 2022;07:30;15;Commelina sp.;0;
40;04th July 2022;07:30;15;Euphorbia heterophylla;0;
40;04th July 2022;07:30;15;Marsypianthes chamaedrys;0;
40;04th July 2022;07:30;15;Ruellia brevifolia;0;
40;04th July 2022;07:30;15;Tithonia rotundifolia;0;
40;04th July 2022;07:30;15;Costus spicatus;0;
40;04th July 2022;07:30;15;Ricinus communis;0;
40;04th July 2022;07:30;15;Musa ornata;0;
40;04th July 2022;07:30;15;Antigonon leptopus;0;
40;04th July 2022;07:30;15;Pleroma mutabile;0;
40;04th July 2022;07:30;15;Cucurbita pepo;0;
40;04th July 2022;07:30;15;Argemone mexicana;0;
40;04th July 2022;07:30;15;Leonurus sibiricus;0;
40;04th July 2022;07:30;15;Tithonia diversifolia;0;
40;04th July 2022;07:30;15;Agave attenuata;Trigona sp.;2
40;04th July 2022;07:30;15;Alternanthera brasiliana;0;
40;04th July 2022;07:30;15;Ipomoea nil;0;
40;04th July 2022;07:30;15;Rosa x sp. 1;0;
40;04th July 2022;07:30;15;Parthenium hysterophorus;0;
40;04th July 2022;07:30;15;Hypochaeris radicata;0;
40;04th July 2022;07:30;15;Ruellia angustiflora;0;
40;04th July 2022;07:30;15;Oxalis latifolia;0;
40;04th July 2022;07:30;15;Conyza bonariensis;0;
40;04th July 2022;07:30;15;Oxalis latifolia;0;
40;04th July 2022;07:30;15;Rosmarinus officinalis;0;
40;04th July 2022;07:30;15;Neonotonia wightii;0;
40;04th July 2022;07:30;15;Taraxacum officinale;0;
40;04th July 2022;07:30;15;Gaya domingensis;0;
40;04th July 2022;07:30;15;Alternanthera tenella;0;
40;04th July 2022;07:30;15;Aloe sp. 1;0;
40;04th July 2022;07:30;15;Elephantopus mollis;0;
40;04th July 2022;07:30;15;Baccharis crispa;0;
40;04th July 2022;07:30;15;Croton glandulosus;0;
40;04th July 2022;07:30;15;Aloysia citrodora;0;
40;04th July 2022;07:30;15;Raphanus raphanistrum;0;
40;04th July 2022;07:30;15;Solanum mauritianum;0;
40;04th July 2022;07:30;15;Achillea millefolium;0;
40;04th July 2022;14:00;15;Emilia fosbergii;0;
40;04th July 2022;14:00;15;Emilia sonchifolia;0;
40;04th July 2022;14:00;15;Tridax procumbens;0;
40;04th July 2022;14:00;15;Dianella tasmanica;0;
40;04th July 2022;14:00;15;Dichorisandra thyrsiflora;0;
40;04th July 2022;14:00;15;Ixora chinensis;Borobleta verde bebe grande;1
40;04th July 2022;14:00;15;Calliandra brevipes;0;
40;04th July 2022;14:00;15;Euphorbia graminea;0;
40;04th July 2022;14:00;15;Tradescantia pallida;0;
40;04th July 2022;14:00;15;Acmella oleracea;Tetragonisca sp.;1
40;04th July 2022;14:00;15;Lippia alba;0;
40;04th July 2022;14:00;15;Cuphea carthagenensis;0;
40;04th July 2022;14:00;15;Justicia brandegeeana;0;
40;04th July 2022;14:00;15;Mandevilla x sp.;0;
40;04th July 2022;14:00;15;Graptophyllum pictum;0;
40;04th July 2022;14:00;15;Pachystachys lutea;0;
40;04th July 2022;14:00;15;Turnera subulata;0;
40;04th July 2022;14:00;15;Ocimum basilicum;0;
40;04th July 2022;14:00;15;Gaillardia pulchella;0;
40;04th July 2022;14:00;15;Thunbergia grandiflora;Trigona sp.;2
40;04th July 2022;14:00;15;Momordica charantia;0;
40;04th July 2022;14:00;15;Odontonema tubaeforme;Nannotrigona testaceicornes;2
40;04th July 2022;14:00;15;Odontonema tubaeforme;Trigona sp.;2
40;04th July 2022;14:00;15;Odontonema tubaeforme;Tetragonisca sp.;2
40;04th July 2022;14:00;15;Plectranthus barbatus;0;
40;04th July 2022;14:00;15;Cosmos sulphureus;Apis mellifera;1
40;04th July 2022;14:00;15;Cosmos sulphureus;borboleta que parece a monarca 1;1
40;04th July 2022;14:00;15;Cosmos sulphureus;borboleta do agrião 1;1
40;04th July 2022;14:00;15;Macroptilium atropurpureum;0;
40;04th July 2022;14:00;15;Catharanthus roseus;0;
40;04th July 2022;14:00;15;Bidens pilosa;0;
40;04th July 2022;14:00;15;Hibiscus rosa-sinensis x sp. 1;0;
40;04th July 2022;14:00;15;Leucaena leucocephala;0;
40;04th July 2022;14:00;15;Spathiphyllum wallisii;0;
40;04th July 2022;14:00;15;Solanum americanum;0;
40;04th July 2022;14:00;15;Camonea umbellata;0;
40;04th July 2022;14:00;15;Youngia japonica;0;
40;04th July 2022;14:00;15;Foeniculum vulgare;0;
40;04th July 2022;14:00;15;Talinum fruticosum;0;
40;04th July 2022;14:00;15;Sonchus oleraceus;0;
40;04th July 2022;14:00;15;Commelina sp.;0;
40;04th July 2022;14:00;15;Euphorbia heterophylla;0;
40;04th July 2022;14:00;15;Marsypianthes chamaedrys;0;
40;04th July 2022;14:00;15;Ruellia brevifolia;0;
40;04th July 2022;14:00;15;Tithonia rotundifolia;0;
40;04th July 2022;14:00;15;Costus spicatus;0;
40;04th July 2022;14:00;15;Ricinus communis;Tetragonisca sp.;2
40;04th July 2022;14:00;15;Musa ornata;Trigona sp.;2
40;04th July 2022;14:00;15;Antigonon leptopus;0;
40;04th July 2022;14:00;15;Pleroma mutabile;0;
40;04th July 2022;14:00;15;Cucurbita pepo;0;
40;04th July 2022;14:00;15;Argemone mexicana;0;
40;04th July 2022;14:00;15;Leonurus sibiricus;0;
40;04th July 2022;14:00;15;Tithonia diversifolia;Diptera que parece Apis;1
40;04th July 2022;14:00;15;Tithonia diversifolia;besouro verde com pontos laranjas;1
40;04th July 2022;14:00;15;Agave attenuata;Trigona sp.;2
40;04th July 2022;14:00;15;Alternanthera brasiliana;0;
40;04th July 2022;14:00;15;Ipomoea nil;0;
40;04th July 2022;14:00;15;Rosa x sp. 1;0;
40;04th July 2022;14:00;15;Parthenium hysterophorus;0;
40;04th July 2022;14:00;15;Hypochaeris radicata;0;
40;04th July 2022;14:00;15;Ruellia angustiflora;0;
40;04th July 2022;14:00;15;Oxalis latifolia;0;
40;04th July 2022;14:00;15;Conyza bonariensis;0;
40;04th July 2022;14:00;15;Oxalis latifolia;0;
40;04th July 2022;14:00;15;Rosmarinus officinalis;0;
40;04th July 2022;14:00;15;Neonotonia wightii;Apis mellifera;1
40;04th July 2022;14:00;15;Taraxacum officinale;0;
40;04th July 2022;14:00;15;Gaya domingensis;0;
40;04th July 2022;14:00;15;Alternanthera tenella;vaquinha;1
40;04th July 2022;14:00;15;Aloe sp. 1;Trigona sp.;2
40;04th July 2022;14:00;15;Elephantopus mollis;0;
40;04th July 2022;14:00;15;Baccharis crispa;Nannotrigona testaceicornes;1
40;04th July 2022;14:00;15;Baccharis crispa;vaquinha;1
40;04th July 2022;14:00;15;Baccharis crispa;Hallictidae com abd triangular e toda azulada;1
40;04th July 2022;14:00;15;Baccharis crispa;Apis mellifera;1
40;04th July 2022;14:00;15;Croton glandulosus;0;
40;04th July 2022;14:00;15;Aloysia citrodora;0;
40;04th July 2022;14:00;15;Raphanus raphanistrum;0;
40;04th July 2022;14:00;15;Solanum mauritianum;0;
40;04th July 2022;14:00;15;Achillea millefolium;0;
40;04th July 2022;14:00;15;Sigesbeckia orientalis;0;
41;06th July 2022;07:30;15;Emilia fosbergii;0;
41;06th July 2022;07:30;15;Emilia sonchifolia;0;
41;06th July 2022;07:30;15;Tridax procumbens;0;
41;06th July 2022;07:30;15;Dianella tasmanica;0;
41;06th July 2022;07:30;15;Dichorisandra thyrsiflora;0;
41;06th July 2022;07:30;15;Ixora chinensis;0;
41;06th July 2022;07:30;15;Calliandra brevipes;0;
41;06th July 2022;07:30;15;Euphorbia graminea;0;
41;06th July 2022;07:30;15;Tradescantia pallida;Apis mellifera;1
41;06th July 2022;07:30;15;Acmella oleracea;0;
41;06th July 2022;07:30;15;Lippia alba;0;
41;06th July 2022;07:30;15;Cuphea carthagenensis;0;
41;06th July 2022;07:30;15;Justicia brandegeeana;0;
41;06th July 2022;07:30;15;Mandevilla x sp.;0;
41;06th July 2022;07:30;15;Graptophyllum pictum;0;
41;06th July 2022;07:30;15;Pachystachys lutea;0;
41;06th July 2022;07:30;15;Turnera subulata;0;
41;06th July 2022;07:30;15;Ocimum basilicum;0;
41;06th July 2022;07:30;15;Gaillardia pulchella;0;
41;06th July 2022;07:30;15;Thunbergia grandiflora;0;
41;06th July 2022;07:30;15;Momordica charantia;0;
41;06th July 2022;07:30;15;Odontonema tubaeforme;0;
41;06th July 2022;07:30;15;Plectranthus barbatus;0;
41;06th July 2022;07:30;15;Cosmos sulphureus;0;
41;06th July 2022;07:30;15;Macroptilium atropurpureum;0;
41;06th July 2022;07:30;15;Catharanthus roseus;0;
41;06th July 2022;07:30;15;Bidens pilosa;0;
41;06th July 2022;07:30;15;Hibiscus rosa-sinensis x sp. 1;0;
41;06th July 2022;07:30;15;Leucaena leucocephala;0;
41;06th July 2022;07:30;15;Solanum americanum;0;
41;06th July 2022;07:30;15;Camonea umbellata;0;
41;06th July 2022;07:30;15;Youngia japonica;0;
41;06th July 2022;07:30;15;Foeniculum vulgare;0;
41;06th July 2022;07:30;15;Talinum fruticosum;0;
41;06th July 2022;07:30;15;Sonchus oleraceus;0;
41;06th July 2022;07:30;15;Commelina sp.;0;
41;06th July 2022;07:30;15;Euphorbia heterophylla;0;
41;06th July 2022;07:30;15;Marsypianthes chamaedrys;0;
41;06th July 2022;07:30;15;Ruellia brevifolia;0;
41;06th July 2022;07:30;15;Ricinus communis;0;
41;06th July 2022;07:30;15;Musa ornata;0;
41;06th July 2022;07:30;15;Antigonon leptopus;0;
41;06th July 2022;07:30;15;Pleroma mutabile;0;
41;06th July 2022;07:30;15;Cucurbita pepo;0;
41;06th July 2022;07:30;15;Argemone mexicana;0;
41;06th July 2022;07:30;15;Leonurus sibiricus;0;
41;06th July 2022;07:30;15;Tithonia diversifolia;0;
41;06th July 2022;07:30;15;Agave attenuata;Trigona sp.;2
41;06th July 2022;07:30;15;Agave attenuata;Apis mellifera;2
41;06th July 2022;07:30;15;Alternanthera brasiliana;0;
41;06th July 2022;07:30;15;Ipomoea nil;0;
41;06th July 2022;07:30;15;Parthenium hysterophorus;0;
41;06th July 2022;07:30;15;Hypochaeris radicata;0;
41;06th July 2022;07:30;15;Ruellia angustiflora;0;
41;06th July 2022;07:30;15;Oxalis latifolia;0;
41;06th July 2022;07:30;15;Oxalis latifolia;0;
41;06th July 2022;07:30;15;Rosmarinus officinalis;0;
41;06th July 2022;07:30;15;Neonotonia wightii;0;
41;06th July 2022;07:30;15;Taraxacum officinale;0;
41;06th July 2022;07:30;15;Gaya domingensis;0;
41;06th July 2022;07:30;15;Alternanthera tenella;0;
41;06th July 2022;07:30;15;Aloe sp. 1;0;
41;06th July 2022;07:30;15;Elephantopus mollis;0;
41;06th July 2022;07:30;15;Baccharis crispa;0;
41;06th July 2022;07:30;15;Croton glandulosus;0;
41;06th July 2022;07:30;15;Raphanus raphanistrum;0;
41;06th July 2022;07:30;15;Solanum mauritianum;0;
41;06th July 2022;07:30;15;Achillea millefolium;0;
41;06th July 2022;07:30;15;Sigesbeckia orientalis;0;
41;06th July 2022;07:30;15;Ipomoea grandifolia;0;
41;06th July 2022;07:30;15;Tetradenia riparia;0;
41;06th July 2022;10:00;15;Emilia fosbergii;hhalictidae verde com abd vermelho;1
41;06th July 2022;10:00;15;Emilia sonchifolia;0;
41;06th July 2022;10:00;15;Tridax procumbens;0;
41;06th July 2022;10:00;15;Dianella tasmanica;0;
41;06th July 2022;10:00;15;Dichorisandra thyrsiflora;0;
41;06th July 2022;10:00;15;Ixora chinensis;0;
41;06th July 2022;10:00;15;Calliandra brevipes;0;
41;06th July 2022;10:00;15;Euphorbia graminea;0;
41;06th July 2022;10:00;15;Tradescantia pallida;0;
41;06th July 2022;10:00;15;Acmella oleracea;Tetragonisca sp.;1
41;06th July 2022;10:00;15;Lippia alba;0;
41;06th July 2022;10:00;15;Cuphea carthagenensis;0;
41;06th July 2022;10:00;15;Justicia brandegeeana;0;
41;06th July 2022;10:00;15;Mandevilla x sp.;0;
41;06th July 2022;10:00;15;Graptophyllum pictum;Trigona sp.;2
41;06th July 2022;10:00;15;Pachystachys lutea;Trigona sp.;2
41;06th July 2022;10:00;15;Turnera subulata;Apis mellifera;1
41;06th July 2022;10:00;15;Ocimum basilicum;Acho que tetragona clavipes;1
41;06th July 2022;10:00;15;Ocimum basilicum;Apis mellifera;1
41;06th July 2022;10:00;15;Gaillardia pulchella;besouro verde com pontos laranjas;1
41;06th July 2022;10:00;15;Thunbergia grandiflora;Trigona sp.;2
41;06th July 2022;10:00;15;Momordica charantia;0;
41;06th July 2022;10:00;15;Odontonema tubaeforme;Trigona sp.;2
41;06th July 2022;10:00;15;Odontonema tubaeforme;Nannotrigona testaceicornes;2
41;06th July 2022;10:00;15;Odontonema tubaeforme;Tetragonisca sp.;2
41;06th July 2022;10:00;15;Plectranthus barbatus;Apis mellifera;1
41;06th July 2022;10:00;15;Plectranthus barbatus;Xylocopra preta grande;1
41;06th July 2022;10:00;15;Cosmos sulphureus;0;
41;06th July 2022;10:00;15;Macroptilium atropurpureum;0;
